category_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
1,103909.0,2435.0,79,279.0,0,0,0
22,1965931.0,95630.0,2359,5175.0,0,0,0
15,356587.0,15746.0,347,2015.0,0,0,0
1,685246.0,19913.0,468,3776.0,0,0,0
25,155825.0,4599.0,142,1901.0,0,0,0
26,499998.0,18803.0,206,834.0,0,0,0
24,143193.0,1334.0,119,125.0,0,0,0
24,895323.0,52057.0,577,4712.0,0,0,0
22,7754868.0,705352.0,6497,192946.0,0,0,0
1,7773806.0,143853.0,6227,18846.0,0,0,0
10,13290250.0,471621.0,8383,31621.0,0,0,0
2,546413.0,29631.0,220,1405.0,0,0,0
10,621332.0,27012.0,241,1007.0,0,0,0
24,204333.0,1505.0,70,0.0,1,0,0
27,251613.0,9652.0,120,502.0,0,0,0
26,1248296.0,77498.0,1276,3312.0,0,0,0
26,174672.0,7077.0,76,794.0,0,0,0
10,722208.0,23798.0,640,2272.0,0,0,0
28,1351209.0,38840.0,1426,4181.0,0,0,0
24,89650.0,295.0,237,768.0,0,0,0
25,340746.0,2637.0,61,1855.0,0,0,0
24,249655.0,4573.0,266,1229.0,0,0,0
2,681944.0,18902.0,222,1864.0,0,0,0
15,451385.0,23085.0,418,1441.0,0,0,0
23,118363.0,7841.0,99,1855.0,0,0,0
24,58212.0,1978.0,19,304.0,0,0,0
1,1988604.0,38395.0,2397,5858.0,0,0,0
22,1550424.0,105222.0,450,3970.0,0,0,0
20,1431478.0,43237.0,1278,9648.0,0,0,0
22,2157155.0,34998.0,592,3546.0,0,0,0
25,117370.0,1073.0,67,1855.0,0,0,0
1,314291.0,15493.0,557,2348.0,0,0,0
24,96835.0,264.0,318,1855.0,0,0,0
25,84876.0,616.0,62,254.0,0,0,0
24,485296.0,19899.0,198,2620.0,0,0,0
24,657028.0,14926.0,3742,2691.0,0,0,0
28,276904.0,10965.0,594,1048.0,0,0,0
23,230988.0,824.0,82,150.0,0,0,0
24,339542.0,18091.0,486,1190.0,0,0,0
28,1010119.0,29038.0,3296,3645.0,0,0,0
19,1725264.0,9890.0,623,2715.0,0,0,0
26,1479578.0,12856.0,1422,626.0,0,0,0
24,436971.0,29249.0,966,3052.0,0,0,0
23,1299823.0,17201.0,3934,1698.0,0,0,0
24,241583.0,6472.0,386,875.0,0,0,0
15,82057.0,5781.0,30,1644.0,0,0,0
22,75412.0,796.0,52,105.0,0,0,0
28,97217.0,1271.0,87,85.0,0,0,0
10,164062.0,4496.0,94,91.0,0,0,0
26,681944.0,2113.0,48,92.0,0,0,0
28,736075.0,53649.0,575,3238.0,0,0,0
28,54813.0,2462.0,139,305.0,0,0,0
10,3296495.0,90668.0,1395,1855.0,0,0,0
26,136047.0,4604.0,158,531.0,0,0,0
2,1291227.0,24475.0,1700,6769.0,0,0,0
24,2726643.0,9126.0,1759,935.0,0,0,0
24,211258.0,4947.0,56,450.0,0,0,0
24,59200.0,179.0,115,0.0,1,0,0
28,286574.0,2120.0,1926,1855.0,0,0,0
10,4737883.0,126973.0,2518,2822.0,0,0,0
25,19422.0,230.0,503,367.0,0,0,0
10,1114465.0,25538.0,822,985.0,0,0,0
10,2319218.0,164098.0,2334,10819.0,0,0,0
24,2594869.0,78956.0,1568,3099.0,0,0,0
15,14079.0,528.0,6,57.0,0,0,0
22,56111957.0,0.0,0,0.0,1,1,0
26,1025010.0,43684.0,1005,4407.0,0,0,0
27,18330.0,1178.0,6,54.0,0,0,0
17,3272327.0,43239.0,2575,3236.0,0,0,0
24,21113889.0,254342.0,7076,20099.0,0,0,0
25,564897.0,10833.0,257,1337.0,0,0,0
17,1598439.0,13453.0,629,1389.0,0,0,0
26,210223.0,7708.0,113,574.0,0,0,0
10,6657752.0,18091.0,13411,10506.0,0,0,0
23,742552.0,46508.0,939,5192.0,0,0,0
23,68487.0,4984.0,32,269.0,0,0,0
26,1446055.0,86667.0,566,5705.0,0,0,0
24,1089707.0,24051.0,641,995.0,0,0,0
24,4799533.0,94593.0,2626,0.0,1,0,0
23,57035.0,762.0,63,109.0,0,0,0
25,316014.0,5464.0,590,772.0,0,0,0
26,150990.0,7429.0,302,331.0,0,0,0
10,1629053.0,72349.0,2376,2694.0,0,0,0
10,307027.0,8136.0,562,706.0,0,0,0
1,165175.0,546.0,68,119.0,0,0,0
24,681944.0,4093.0,57,1244.0,0,0,0
22,403844.0,2484.0,1018,1209.0,0,0,0
25,60574.0,234.0,10,73.0,0,0,0
10,330553.0,2261.0,124,119.0,0,0,0
1,1948452.0,122015.0,2256,13768.0,0,0,0
17,1515901.0,20960.0,642,2323.0,0,0,0
10,5177927.0,551921.0,8460,44418.0,0,0,0
25,1186241.0,6836.0,861,8903.0,0,0,0
26,156204.0,13051.0,430,1270.0,0,0,0
10,464170.0,57912.0,575,1855.0,0,0,0
22,9015.0,894.0,58,385.0,0,0,0
22,1583611.0,130967.0,5734,8314.0,0,0,0
10,7966.0,1076.0,43,156.0,0,0,0
17,143080.0,2317.0,129,804.0,0,0,0
23,85234.0,13021.0,118,1433.0,0,0,0
10,65973.0,3677.0,454,836.0,0,0,0
25,293313.0,2620.0,330,938.0,0,0,0
23,1403969.0,56155.0,2739,2506.0,0,0,0
24,116977.0,1598.0,139,585.0,0,0,0
25,707539.0,8467.0,875,1774.0,0,0,0
28,6717057.0,170690.0,5578,30621.0,0,0,0
24,1493123.0,42991.0,676,2889.0,0,0,0
24,592790.0,8126.0,455,926.0,0,0,0
24,1621161.0,13750.0,595,2933.0,0,0,0
24,194790.0,18960.0,207,1193.0,0,0,0
24,685394.0,61504.0,1314,6361.0,0,0,0
1,23276.0,796.0,68,121.0,0,0,0
24,272371.0,8099.0,223,617.0,0,0,0
27,44137.0,3150.0,172,655.0,0,0,0
17,29235.0,251.0,25,67.0,0,0,0
22,3248961.0,163720.0,9904,16529.0,0,0,0
25,16080.0,377.0,247,481.0,0,0,0
24,229395.0,15554.0,258,1057.0,0,0,0
28,28763.0,3498.0,613,763.0,0,0,0
26,337493.0,26492.0,392,1561.0,0,0,0
10,118842.0,20668.0,102,2591.0,0,0,0
1,819603.0,29750.0,250,3714.0,0,0,0
24,3741.0,59.0,13,9.0,0,0,0
25,2494584.0,35785.0,7591,2486.0,0,0,0
25,516980.0,5684.0,217,633.0,0,0,0
27,19311.0,796.0,80,170.0,0,0,0
10,452982.0,35397.0,194,1558.0,0,0,0
10,545655.0,73480.0,727,6157.0,0,0,0
24,41760.0,931.0,18,57.0,0,0,0
25,34071.0,357.0,37,233.0,0,0,0
28,147034.0,7850.0,270,706.0,0,0,0
25,1081604.0,6377.0,5578,1910.0,0,0,0
25,33373.0,233.0,17,65.0,0,0,0
10,56553.0,6773.0,63,433.0,0,0,0
15,1322782.0,47212.0,744,3738.0,0,0,0
24,18985.0,553.0,121,71.0,0,0,0
26,282246.0,23712.0,278,2972.0,0,0,0
24,754984.0,21942.0,2453,1635.0,0,0,0
17,2420496.0,56609.0,1441,5151.0,0,0,0
28,1315260.0,25168.0,4866,5842.0,0,0,0
24,89063.0,3641.0,270,657.0,0,0,0
25,55814.0,536.0,36,96.0,0,0,0
23,55974.0,1419.0,52,83.0,0,0,0
10,888020.0,51024.0,766,2498.0,0,0,0
24,52154.0,1378.0,59,172.0,0,0,0
22,339237.0,29162.0,366,4679.0,0,0,0
24,84418.0,1377.0,699,436.0,0,0,0
24,397759.0,12903.0,275,1081.0,0,0,0
28,28626.0,167.0,44,55.0,0,0,0
17,900722.0,11655.0,348,669.0,0,0,0
23,304812.0,11355.0,2363,1421.0,0,0,0
10,1592667.0,42901.0,1792,1855.0,0,0,0
27,738106.0,13995.0,906,1429.0,0,0,0
15,114684.0,6315.0,145,640.0,0,0,0
27,1285558.0,18981.0,3097,2750.0,0,0,0
28,82752.0,2330.0,261,516.0,0,0,0
23,510483.0,23185.0,791,962.0,0,0,0
23,124216.0,9973.0,264,1237.0,0,0,0
27,342557.0,11281.0,246,497.0,0,0,0
24,681944.0,157.0,258,245.0,0,0,0
1,5964853.0,321680.0,7426,24780.0,0,0,0
22,136713.0,5628.0,88,529.0,0,0,0
25,376291.0,13256.0,234,959.0,0,0,0
10,762484.0,130408.0,857,10134.0,0,0,0
22,2092723.0,42475.0,2770,4716.0,0,0,0
22,211669.0,7323.0,112,855.0,0,0,0
22,68452.0,1209.0,81,1855.0,0,0,0
20,132397.0,2481.0,97,344.0,0,0,0
26,1532773.0,72385.0,1508,6387.0,0,0,0
24,538551.0,15418.0,855,2548.0,0,0,0
22,62995.0,627.0,17,82.0,0,0,0
23,51146.0,190.0,6,12.0,0,0,0
24,245722.0,6051.0,1462,851.0,0,0,0
24,60902.0,3650.0,304,257.0,0,0,0
2,1759606.0,31919.0,755,1570.0,0,0,0
10,308157.0,15440.0,131,533.0,0,0,0
1,12963.0,137.0,7,0.0,0,0,0
19,1447218.0,25467.0,1254,5056.0,0,0,0
1,621594.0,55676.0,276,1855.0,0,0,0
26,26906.0,776.0,25,52.0,0,0,0
23,151943.0,2819.0,148,420.0,0,0,0
23,138218.0,7985.0,40,676.0,0,0,0
24,515276.0,11339.0,517,1082.0,0,0,0
26,3061457.0,69074.0,13098,9178.0,0,0,0
26,146272.0,4383.0,230,512.0,0,0,0
26,573620.0,23130.0,404,3891.0,0,0,0
23,1314800.0,15747.0,873,1280.0,0,0,0
17,213540.0,2017.0,38,234.0,0,0,0
17,1184178.0,15895.0,560,914.0,0,0,0
23,4189065.0,189998.0,5631,8402.0,0,0,0
27,169061.0,4762.0,600,396.0,0,0,0
23,681944.0,19978.0,714,2782.0,0,0,0
17,2854150.0,75577.0,5079,15321.0,0,0,0
2,148201.0,2537.0,322,476.0,0,0,0
1,4833138.0,178566.0,4732,32895.0,0,0,0
24,157494.0,0.0,0,161.0,0,1,0
26,165205.0,5665.0,112,442.0,0,0,0
24,792637.0,7217.0,195,387.0,0,0,0
17,958948.0,9918.0,1727,0.0,1,0,0
17,421080.0,6952.0,458,2108.0,0,0,0
10,1027105.0,49973.0,1038,1855.0,0,0,0
23,6566903.0,136988.0,3077,6082.0,0,0,0
10,398101.0,23722.0,619,1086.0,0,0,0
24,287454.0,6264.0,544,1840.0,0,0,0
24,14064825.0,204983.0,24199,32403.0,0,0,0
22,236978.0,11187.0,339,909.0,0,0,0
10,14011385.0,409020.0,9078,18446.0,0,0,0
10,351086.0,5513.0,515,293.0,0,0,0
25,261318.0,2457.0,313,805.0,0,0,0
10,10140245.0,483008.0,5964,25380.0,0,0,0
23,1401664.0,14342.0,677,815.0,0,0,0
22,681944.0,153146.0,1673,8235.0,0,0,0
24,963037.0,4915.0,318,554.0,0,0,0
1,986201.0,10386.0,37132,7376.0,0,0,0
26,298318.0,16221.0,389,1096.0,0,0,0
1,681944.0,1303.0,113,77.0,0,0,0
20,176847.0,4946.0,56,186.0,0,0,0
24,1698653.0,55226.0,938,3661.0,0,0,0
10,1552335.0,36422.0,5931,2994.0,0,0,0
24,703358.0,16023.0,502,412.0,0,0,0
28,1669926.0,89953.0,2092,7920.0,0,0,0
25,194703.0,750.0,401,1941.0,0,0,0
10,307342.0,12780.0,273,1623.0,0,0,0
28,681944.0,48953.0,2086,4317.0,0,0,0
26,1757685.0,18091.0,1398,8092.0,0,0,0
25,215160.0,746.0,334,606.0,0,0,0
1,472112.0,10458.0,315,2075.0,0,0,0
10,618229.0,31109.0,403,1334.0,0,0,0
24,98775.0,1721.0,54,88.0,0,0,0
24,1710625.0,73009.0,551,5913.0,0,0,0
24,826828.0,26792.0,1204,5289.0,0,0,0
1,18944098.0,360585.0,6181,18746.0,0,0,0
22,468255.0,5906.0,1110,721.0,0,0,0
10,570792.0,19038.0,943,1407.0,0,0,0
15,555861.0,24288.0,228,695.0,0,0,0
10,590559.0,18249.0,356,497.0,0,0,0
28,681944.0,11356.0,358,1217.0,0,0,0
24,14690.0,93.0,16,27.0,0,0,0
26,181214.0,5703.0,85,249.0,0,0,0
28,20547946.0,384024.0,12559,38320.0,0,0,0
27,448585.0,14990.0,683,1713.0,0,0,0
15,667342.0,25347.0,642,3431.0,0,0,0
22,2134073.0,101703.0,2436,5476.0,0,0,0
1,104804.0,2442.0,79,280.0,0,0,0
26,512726.0,19064.0,210,855.0,0,0,0
25,174805.0,4892.0,155,1938.0,0,0,0
1,709988.0,20360.0,477,3721.0,0,0,0
24,154432.0,1377.0,124,131.0,0,0,0
24,952205.0,54359.0,606,4838.0,0,0,0
22,7864426.0,709257.0,6584,193193.0,0,0,0
10,15080784.0,495713.0,9136,32555.0,0,0,0
1,8657433.0,146295.0,6878,19008.0,0,0,0
2,562794.0,30250.0,227,1417.0,0,0,0
10,730271.0,29242.0,276,1046.0,0,0,0
24,207164.0,1523.0,73,0.0,1,0,0
27,257992.0,9808.0,120,507.0,0,0,0
10,788183.0,24955.0,683,2416.0,0,0,0
26,1271408.0,78119.0,1291,3347.0,0,0,0
28,1405240.0,39606.0,1507,4214.0,0,0,0
15,456245.0,23213.0,421,1450.0,0,0,0
24,96463.0,307.0,261,832.0,0,0,0
24,266106.0,4803.0,282,1855.0,0,0,0
25,343061.0,2677.0,65,373.0,0,0,0
26,186597.0,7398.0,78,814.0,0,0,0
2,301122.0,19022.0,227,1868.0,0,0,0
23,132189.0,18091.0,103,508.0,0,0,0
24,60568.0,2013.0,19,309.0,0,0,0
1,2017280.0,38666.0,2440,5887.0,0,0,0
22,1600770.0,107556.0,457,3999.0,0,0,0
20,1438726.0,43294.0,1284,9671.0,0,0,0
22,2197295.0,35502.0,601,3627.0,0,0,0
25,118930.0,1078.0,67,89.0,0,0,0
1,325082.0,15766.0,575,2358.0,0,0,0
25,88954.0,641.0,64,248.0,0,0,0
24,492953.0,20083.0,198,2646.0,0,0,0
24,661818.0,14979.0,3752,2695.0,0,0,0
28,287081.0,11190.0,623,1084.0,0,0,0
24,351717.0,3489.0,501,1196.0,0,0,0
23,233904.0,840.0,82,154.0,0,0,0
28,1036632.0,29431.0,3382,3736.0,0,0,0
24,488560.0,31997.0,1012,3187.0,0,0,0
19,1771153.0,10079.0,645,2787.0,0,0,0
26,1504263.0,12959.0,1441,627.0,0,0,0
23,1314784.0,17291.0,3954,1704.0,0,0,0
24,250260.0,6550.0,393,878.0,0,0,0
15,83393.0,5817.0,31,1663.0,0,0,0
22,76054.0,800.0,52,107.0,0,0,0
10,3749896.0,96921.0,1518,2338.0,0,0,0
1,10096037.0,286376.0,7049,34565.0,0,0,0
26,744691.0,63417.0,539,4444.0,0,0,0
10,585170.0,43003.0,2024,6339.0,0,0,0
22,1137333.0,55353.0,1180,3298.0,0,0,0
27,745332.0,13985.0,2534,1855.0,0,0,0
22,1793818.0,109861.0,872,5729.0,0,0,0
17,232339.0,1005.0,46,135.0,0,0,0
24,781787.0,16931.0,544,1855.0,0,0,0
23,104891.0,13544.0,882,3036.0,0,0,0
26,49037.0,5037.0,61,678.0,0,0,0
26,185045.0,7180.0,60,885.0,0,0,0
10,1208480.0,47366.0,944,2620.0,0,0,0
10,8914332.0,677990.0,12490,51864.0,0,0,0
22,451463.0,8270.0,604,2452.0,0,0,0
25,267777.0,7881.0,398,699.0,0,0,0
10,463829.0,66180.0,2360,7214.0,0,0,0
25,2163702.0,10808.0,1296,14398.0,0,0,0
27,282934.0,9779.0,305,818.0,0,0,0
27,233130.0,9812.0,333,2919.0,0,0,0
10,661768.0,41577.0,2284,6123.0,0,0,0
10,1056406.0,87170.0,927,5734.0,0,0,0
15,97165.0,4186.0,106,240.0,0,0,0
10,1149681.0,182148.0,834,12172.0,0,0,0
28,243930.0,7648.0,1590,1563.0,0,0,0
20,20986.0,1082.0,46,491.0,0,0,0
15,36469.0,1083.0,38,97.0,0,0,0
23,197348.0,17793.0,263,1609.0,0,0,0
25,166767.0,4995.0,189,845.0,0,0,0
23,23494.0,536.0,53,45.0,0,0,0
22,76871.0,1722.0,258,217.0,0,0,0
10,46650.0,1968.0,140,285.0,0,0,0
1,3693222.0,35078.0,538,1892.0,0,0,0
24,75503.0,1969.0,781,263.0,0,0,0
25,37605.0,221.0,55,0.0,1,0,0
17,267365.0,3278.0,228,1136.0,0,0,0
26,351166.0,18772.0,898,1885.0,0,0,0
24,294637.0,23062.0,274,1319.0,0,0,0
22,1754096.0,137316.0,6090,8660.0,0,0,0
22,102900.0,7690.0,52,1181.0,0,0,0
28,491729.0,34354.0,698,1855.0,0,0,0
25,364273.0,3044.0,371,1059.0,0,0,0
24,18605.0,110.0,28,23.0,0,0,0
24,20288.0,137.0,57,196.0,0,0,0
1,76296.0,1453.0,256,265.0,0,0,0
23,1594572.0,58828.0,3119,2579.0,0,0,0
10,865901.0,84993.0,894,6431.0,0,0,0
25,832662.0,9392.0,928,1956.0,0,0,0
26,394402.0,29193.0,465,1696.0,0,0,0
24,160858.0,1944.0,276,1855.0,0,0,0
10,86519.0,12790.0,61,1155.0,0,0,0
24,759325.0,9771.0,963,1206.0,0,0,0
28,7313302.0,177123.0,5840,1855.0,0,0,0
26,135944.0,7125.0,68,1919.0,0,0,0
17,52699.0,390.0,51,106.0,0,0,0
24,1633753.0,45194.0,712,2980.0,0,0,0
10,107009.0,8950.0,92,528.0,0,0,0
25,48570.0,797.0,478,931.0,0,0,0
24,2357956.0,16189.0,669,3415.0,0,0,0
27,79735.0,4063.0,230,778.0,0,0,0
24,750122.0,64563.0,1412,6557.0,0,0,0
26,681944.0,4504.0,129,106.0,0,0,0
24,325726.0,9191.0,239,678.0,0,0,0
10,31701.0,2248.0,16,139.0,0,0,0
10,735227.0,43256.0,268,1722.0,0,0,0
27,26040.0,888.0,97,182.0,0,0,0
24,111964.0,571.0,47,49.0,0,0,0
24,251104.0,16189.0,276,1058.0,0,0,0
22,3352817.0,165678.0,10159,16709.0,0,0,0
1,899678.0,30937.0,275,3879.0,0,0,0
25,584074.0,6187.0,239,702.0,0,0,0
15,152954.0,8673.0,36,616.0,0,0,0
25,54050.0,415.0,69,257.0,0,0,0
25,1150274.0,6548.0,5795,1960.0,0,0,0
24,120003.0,4316.0,278,759.0,0,0,0
25,38269.0,287.0,21,74.0,0,0,0
28,183404.0,8544.0,316,786.0,0,0,0
24,827398.0,23849.0,2573,1712.0,0,0,0
26,299577.0,24428.0,297,3058.0,0,0,0
10,170211.0,23395.0,141,2909.0,0,0,0
17,2533315.0,57928.0,1492,5289.0,0,0,0
28,1405551.0,26198.0,5197,6099.0,0,0,0
10,998017.0,53365.0,822,2527.0,0,0,0
10,63926.0,5101.0,187,399.0,0,0,0
23,60118.0,1434.0,52,85.0,0,0,0
24,55329.0,1411.0,59,174.0,0,0,0
27,420284.0,17558.0,207,1172.0,0,0,0
22,355798.0,29949.0,376,1855.0,0,0,0
24,444925.0,13809.0,296,1181.0,0,0,0
17,931190.0,11834.0,357,676.0,0,0,0
28,32153.0,177.0,44,58.0,0,0,0
26,304878.0,7690.0,141,486.0,0,0,0
23,331927.0,11745.0,2475,1441.0,0,0,0
10,1711933.0,44557.0,1830,4509.0,0,0,0
15,132012.0,6624.0,156,657.0,0,0,0
24,221837.0,2209.0,391,626.0,0,0,0
27,748480.0,14143.0,913,1430.0,0,0,0
28,85468.0,2383.0,264,532.0,0,0,0
23,522874.0,23424.0,804,973.0,0,0,0
23,130639.0,10185.0,272,1245.0,0,0,0
22,134398.0,786.0,28,107.0,0,0,0
27,348847.0,11418.0,247,510.0,0,0,0
24,47508.0,157.0,261,247.0,0,0,0
29,107702.0,5472.0,192,693.0,0,0,0
22,77441.0,1245.0,82,122.0,0,0,0
1,6391663.0,331857.0,7564,25518.0,0,0,0
22,141308.0,5724.0,89,553.0,0,0,0
10,762557.0,130591.0,883,10134.0,0,0,0
22,249852.0,7652.0,130,908.0,0,0,0
22,2149469.0,43095.0,2823,4777.0,0,0,0
20,146956.0,2610.0,103,356.0,0,0,0
24,562903.0,15817.0,882,2610.0,0,0,0
26,1559749.0,73148.0,1528,6429.0,0,0,0
10,350085.0,16103.0,150,562.0,0,0,0
23,57958.0,218.0,7,13.0,0,0,0
2,1924364.0,33077.0,782,1642.0,0,0,0
24,254121.0,6193.0,1474,871.0,0,0,0
24,72286.0,4090.0,314,299.0,0,0,0
1,13350.0,140.0,7,0.0,0,0,0
1,641618.0,56770.0,292,3371.0,0,0,0
19,1509918.0,26073.0,1289,5144.0,0,0,0
26,27976.0,792.0,26,53.0,0,0,0
23,158465.0,2857.0,148,420.0,0,0,0
23,153601.0,8260.0,40,692.0,0,0,0
24,528701.0,11424.0,522,1084.0,0,0,0
26,3135991.0,70263.0,13196,9235.0,0,0,0
26,584886.0,23307.0,407,3907.0,0,0,0
23,1366983.0,16145.0,891,1285.0,0,0,0
26,152905.0,4508.0,233,512.0,0,0,0
17,215692.0,2023.0,39,234.0,0,0,0
17,1233075.0,16390.0,576,939.0,0,0,0
23,4360205.0,192541.0,5747,8523.0,0,0,0
27,170779.0,4802.0,607,396.0,0,0,0
23,556219.0,20233.0,720,2838.0,0,0,0
24,180837.0,0.0,0,179.0,0,1,0
17,2960700.0,76787.0,5140,15465.0,0,0,0
2,149792.0,2552.0,323,479.0,0,0,0
1,4963545.0,180322.0,4834,33102.0,0,0,0
24,11054.0,111.0,5,18.0,0,0,0
26,167348.0,5709.0,113,445.0,0,0,0
24,808445.0,7280.0,200,388.0,0,0,0
17,999525.0,10096.0,1786,0.0,1,0,0
17,445043.0,7141.0,473,2158.0,0,0,0
10,1040992.0,50223.0,1041,3319.0,0,0,0
23,6757986.0,139660.0,3122,6161.0,0,0,0
10,416509.0,24267.0,628,1102.0,0,0,0
24,291980.0,6303.0,547,1845.0,0,0,0
10,11616405.0,518211.0,6344,26839.0,0,0,0
10,15281609.0,421532.0,9412,18735.0,0,0,0
24,14300540.0,206202.0,24413,32526.0,0,0,0
10,374184.0,18091.0,526,303.0,0,0,0
22,240870.0,11261.0,348,910.0,0,0,0
25,273703.0,2570.0,321,833.0,0,0,0
23,1455355.0,14708.0,683,823.0,0,0,0
22,4482646.0,158582.0,1706,8607.0,0,0,0
24,977182.0,4958.0,322,548.0,0,0,0
1,1022232.0,10527.0,37525,7440.0,0,0,0
26,302761.0,16359.0,392,1096.0,0,0,0
1,87493.0,1323.0,113,77.0,0,0,0
20,185337.0,5003.0,57,186.0,0,0,0
24,1716521.0,55478.0,943,3687.0,0,0,0
10,1672728.0,37542.0,6078,2982.0,0,0,0
24,723523.0,16290.0,505,412.0,0,0,0
10,336273.0,13263.0,292,1695.0,0,0,0
28,1684590.0,90399.0,2107,7943.0,0,0,0
28,2944451.0,50081.0,2132,4469.0,0,0,0
25,202107.0,774.0,413,1979.0,0,0,0
25,215256.0,746.0,334,605.0,0,0,0
1,495947.0,10676.0,324,2110.0,0,0,0
10,683614.0,32229.0,420,1364.0,0,0,0
24,101566.0,1746.0,54,88.0,0,0,0
24,1732297.0,73272.0,565,5922.0,0,0,0
10,606852.0,19424.0,973,1855.0,0,0,0
24,839693.0,26963.0,1212,5297.0,0,0,0
1,19197103.0,361972.0,6217,18868.0,0,0,0
22,486826.0,6003.0,1121,728.0,0,0,0
10,646628.0,18900.0,369,502.0,0,0,0
28,869422.0,11650.0,368,1255.0,0,0,0
24,14768.0,93.0,16,27.0,0,0,0
26,186750.0,5770.0,85,249.0,0,0,0
15,791774.0,27868.0,705,3738.0,0,0,0
28,20658640.0,384958.0,12623,1855.0,0,0,0
22,2226074.0,104563.0,2480,5595.0,0,0,0
1,105240.0,2445.0,79,280.0,0,0,0
1,726665.0,20573.0,485,3763.0,0,0,0
25,182121.0,4982.0,160,1968.0,0,0,0
24,973396.0,55123.0,609,4916.0,0,0,0
22,7935379.0,711348.0,6636,193355.0,0,0,0
10,16354826.0,511764.0,9562,33304.0,0,0,0
10,784820.0,30011.0,283,1076.0,0,0,0
1,8999134.0,147103.0,7099,19063.0,0,0,0
2,571347.0,30468.0,229,1417.0,0,0,0
24,208228.0,1524.0,73,0.0,1,0,0
10,827093.0,25503.0,707,2466.0,0,0,0
26,1285332.0,78447.0,1293,3345.0,0,0,0
28,1424952.0,39847.0,1530,4261.0,0,0,0
15,458649.0,23260.0,421,1459.0,0,0,0
24,274030.0,4905.0,287,1285.0,0,0,0
25,345269.0,2707.0,65,374.0,0,0,0
26,193794.0,7547.0,78,824.0,0,0,0
2,302660.0,19060.0,227,1868.0,0,0,0
10,4569886.0,380232.0,4084,33602.0,0,0,0
10,960453.0,103190.0,1320,6871.0,0,0,0
10,4014741.0,206769.0,6218,17906.0,0,0,0
23,902301.0,32161.0,748,1752.0,0,0,0
10,132583.0,3179.0,294,326.0,0,0,0
25,98679.0,780.0,261,886.0,0,0,0
24,87832.0,8454.0,125,2190.0,0,0,0
1,16550931.0,365540.0,10810,1855.0,0,0,0
23,681944.0,52576.0,9982,19730.0,0,0,0
24,135104.0,2827.0,67,193.0,0,0,0
10,3934084.0,219003.0,10255,15846.0,0,0,0
24,107543.0,7522.0,138,622.0,0,0,0
24,1846718.0,14954.0,1303,2397.0,0,0,0
25,92925.0,1175.0,322,2091.0,0,0,0
24,149097.0,4874.0,109,1169.0,0,0,0
25,258061.0,2733.0,112,287.0,0,0,0
22,1666714.0,72685.0,1730,3734.0,0,0,0
15,10521.0,907.0,12,86.0,0,0,0
10,1533673.0,67623.0,3638,8272.0,0,0,0
26,17525.0,863.0,44,175.0,0,0,0
10,528605.0,67741.0,354,2833.0,0,0,0
22,3237447.0,156028.0,1771,7264.0,0,0,0
17,216203.0,906.0,91,129.0,0,0,0
28,557131.0,38933.0,1604,9231.0,0,0,0
24,1875461.0,25296.0,915,5167.0,0,0,0
26,137034.0,8598.0,194,918.0,0,0,0
27,1252822.0,18365.0,4138,4323.0,0,0,0
26,316243.0,9350.0,103,1100.0,0,0,0
10,2765855.0,85509.0,1844,4602.0,0,0,0
24,220085.0,1662.0,50,92.0,0,0,0
10,11939132.0,780453.0,15433,56001.0,0,0,0
26,1643022.0,105161.0,1097,6143.0,0,0,0
25,385149.0,9950.0,617,830.0,0,0,0
22,625266.0,10505.0,848,3438.0,0,0,0
10,243220.0,20314.0,346,1205.0,0,0,0
24,94139.0,2748.0,105,137.0,0,0,0
22,32662.0,598.0,840,428.0,0,0,0
27,416122.0,11750.0,432,1855.0,0,0,0
10,126761.0,6846.0,251,331.0,0,0,0
25,2345861.0,11497.0,1400,15264.0,0,0,0
27,375323.0,11989.0,564,4052.0,0,0,0
10,919293.0,50701.0,3101,7274.0,0,0,0
22,83785.0,6789.0,65,357.0,0,0,0
25,12547.0,139.0,422,288.0,0,0,0
15,160986.0,5031.0,148,272.0,0,0,0
24,1319239.0,39556.0,874,2894.0,0,0,0
22,207149.0,3782.0,806,556.0,0,0,0
15,87000.0,1700.0,83,169.0,0,0,0
25,302206.0,2218.0,1547,4034.0,0,0,0
10,1709996.0,226371.0,1145,14273.0,0,0,0
24,123811.0,14291.0,34,1655.0,0,0,0
23,265267.0,21106.0,342,1712.0,0,0,0
28,343052.0,9154.0,2052,1855.0,0,0,0
23,681944.0,1566.0,177,122.0,0,0,0
20,54434.0,1434.0,69,629.0,0,0,0
10,26093.0,2395.0,44,201.0,0,0,0
1,35234.0,495.0,39,91.0,0,0,0
25,240711.0,6047.0,311,1101.0,0,0,0
1,6425560.0,39151.0,656,2156.0,0,0,0
24,117364.0,2788.0,1424,368.0,0,0,0
25,59425.0,308.0,92,0.0,1,0,0
24,30301.0,202.0,103,257.0,0,0,0
10,55532.0,2242.0,161,321.0,0,0,0
17,305630.0,3624.0,253,1290.0,0,0,0
24,328314.0,24644.0,299,1381.0,0,0,0
26,394675.0,20400.0,1002,2021.0,0,0,0
22,120473.0,8203.0,60,1241.0,0,0,0
26,48051.0,1318.0,18,65.0,0,0,0
23,1852723.0,18091.0,3354,2679.0,0,0,0
22,1826620.0,141024.0,6202,8784.0,0,0,0
